Model,Language,Group,Statement ID,Axis Name,Formulation Key,Choice Set,Response,Score
gpt,de,Uiguren,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Uiguren,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",4,0
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",3,25
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Uiguren,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement11,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement11,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement11,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement12,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement12,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement12,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement13,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement14,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Uiguren,statement15,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement1,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement2,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",2,75
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement3,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement4,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement4,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement4,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement5,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement6,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement6,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement6,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Nein,0
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
gpt,de,Katalanen,statement7,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement8,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Katalanen,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Katalanen,statement8,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
gpt,de,Katalanen,statement8,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Katalanen,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement11,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement11,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement11,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement11,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement11,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement12,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Katalanen,statement12,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement12,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement12,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement12,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",2,75
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement13,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",2,75
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement14,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Katalanen,statement15,Unterstützungsbedarf,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement15,Unterstützungsbedarf,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Katalanen,statement15,Unterstützungsbedarf,formulation1,"['1', '2', '3', '4']",2,75
gpt,de,Katalanen,statement15,Unterstützungsbedarf,formulation2,"['1', '2', '3', '4']",2,75
gpt,de,Katalanen,statement15,Unterstützungsbedarf,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement1,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement2,Politische Anerkennung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement3,Politische Anerkennung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Tibeter,statement3,Politische Anerkennung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement3,Politische Anerkennung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement3,Politische Anerkennung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement4,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement5,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement6,Kulturelle Wertschätzung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement6,Kulturelle Wertschätzung,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement6,Kulturelle Wertschätzung,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement6,Kulturelle Wertschätzung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement6,Kulturelle Wertschätzung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Nein,0
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",4,0
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
gpt,de,Tibeter,statement7,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher nicht zu,25
gpt,de,Tibeter,statement8,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Nein,25
gpt,de,Tibeter,statement8,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Tibeter,statement8,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",4,0
gpt,de,Tibeter,statement8,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme nicht zu,0
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Eher Ja,75
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['1', '2', '3', '4']",4,0
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['1', '2', '3', '4']",3,25
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher nicht zu,25
gpt,de,Tibeter,statement9,Bedrohungswahrnehmung,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme eher zu,75
gpt,de,Tibeter,statement10,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement10,Empathie,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
gpt,de,Tibeter,statement10,Empathie,formulation1,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement10,Empathie,formulation2,"['1', '2', '3', '4']",1,100
gpt,de,Tibeter,statement10,Empathie,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement10,Empathie,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']",Stimme zu,100
gpt,de,Tibeter,statement11,Empathie,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']",Ja,100
